Iteration,Last func val,Incumbent Value val,Time,Cum Train Time,Last func test,Incumbent Value test
0,-0.5725102188178193,-0.9553236872576923,0.3799471855163574,15.0,-0.5725102188178193,-0.9553236872576923
1,-0.2830871163154088,-0.9553236872576923,0.5684559345245361,20.0,-0.2830871163154088,-0.9553236872576923
2,-0.2454306359051285,-0.9553236872576923,0.796942949295044,25.0,-0.2454306359051285,-0.9553236872576923
3,-0.39586934288587267,-0.9553236872576923,0.9977140426635742,30.0,-0.39586934288587267,-0.9553236872576923
4,-1.6713061236597802,-1.6713061236597802,1.205171823501587,35.0,-1.6713061236597802,-1.6713061236597802
5,-1.1026448810288723,-1.6713061236597802,1.4153549671173096,40.0,-1.1026448810288723,-1.6713061236597802
6,-0.581640639635065,-1.6713061236597802,1.6338889598846436,45.0,-0.581640639635065,-1.6713061236597802
7,-0.5755206357198119,-1.6713061236597802,1.8672187328338623,50.0,-0.5755206357198119,-1.6713061236597802
8,-0.5713464552474904,-1.6713061236597802,2.0855588912963867,55.0,-0.5713464552474904,-1.6713061236597802
9,-0.7607755364563322,-1.6713061236597802,2.3073787689208984,60.0,-0.7607755364563322,-1.6713061236597802
10,-0.3930871060591325,-1.6713061236597802,2.5337471961975098,65.0,-0.3930871060591325,-1.6713061236597802
11,-1.4595206676879793,-1.6713061236597802,2.773430585861206,70.0,-1.4595206676879793,-1.6713061236597802
12,-0.5329627928708569,-1.6713061236597802,3.0134832859039307,75.0,-0.5329627928708569,-1.6713061236597802
13,-0.8476821587097026,-1.6713061236597802,3.2585229873657227,80.0,-0.8476821587097026,-1.6713061236597802
14,-0.17496114742772947,-1.6713061236597802,3.504185676574707,85.0,-0.17496114742772947,-1.6713061236597802
15,-0.2930243787607797,-1.6713061236597802,3.752741813659668,90.0,-0.2930243787607797,-1.6713061236597802
16,-0.32748041446395926,-1.6713061236597802,4.038934707641602,95.0,-0.32748041446395926,-1.6713061236597802
17,-0.602669418769882,-1.6713061236597802,4.412832021713257,100.0,-0.602669418769882,-1.6713061236597802
18,-0.7505522252139657,-1.6713061236597802,4.875921964645386,105.0,-0.7505522252139657,-1.6713061236597802
19,-1.1742473033602916,-1.6713061236597802,5.260889291763306,110.0,-1.1742473033602916,-1.6713061236597802
20,-0.8701240496472581,-1.6713061236597802,5.6567137241363525,115.0,-0.8701240496472581,-1.6713061236597802
21,-0.4647396929082088,-1.6713061236597802,6.060442209243774,120.0,-0.4647396929082088,-1.6713061236597802
22,-0.6152732158693115,-1.6713061236597802,6.583188056945801,125.0,-0.6152732158693115,-1.6713061236597802
23,-0.5829902619393857,-1.6713061236597802,7.008756399154663,130.0,-0.5829902619393857,-1.6713061236597802
24,-0.11390771083682508,-1.6713061236597802,7.551223516464233,135.0,-0.11390771083682508,-1.6713061236597802
25,-1.2558116628097538,-1.6713061236597802,8.12572693824768,140.0,-1.2558116628097538,-1.6713061236597802
26,-0.6989838776663077,-1.6713061236597802,8.655175685882568,145.0,-0.6989838776663077,-1.6713061236597802
27,-0.6550959826152193,-1.6713061236597802,9.243385791778564,150.0,-0.6550959826152193,-1.6713061236597802
28,-0.15232894611855347,-1.6713061236597802,9.710971355438232,155.0,-0.15232894611855347,-1.6713061236597802
29,-0.43379157091155995,-1.6713061236597802,10.154495000839233,160.0,-0.43379157091155995,-1.6713061236597802
30,-0.4848296275339527,-1.6713061236597802,10.605915784835815,165.0,-0.4848296275339527,-1.6713061236597802
31,-1.1280141038019007,-1.6713061236597802,11.157700300216675,170.0,-1.1280141038019007,-1.6713061236597802
32,-0.10156981135834998,-1.6713061236597802,11.64707064628601,175.0,-0.10156981135834998,-1.6713061236597802
33,-1.991540770221564,-1.991540770221564,12.211792469024658,180.0,-1.991540770221564,-1.991540770221564
34,-0.1436038473829456,-1.991540770221564,12.72722053527832,185.0,-0.1436038473829456,-1.991540770221564
35,-0.22132503703110498,-1.991540770221564,13.091900110244751,190.0,-0.22132503703110498,-1.991540770221564
36,-0.4402318061622239,-1.991540770221564,13.49550724029541,195.0,-0.4402318061622239,-1.991540770221564
37,-0.7065808964564327,-1.991540770221564,13.919913053512573,200.0,-0.7065808964564327,-1.991540770221564
38,-0.14465897900017807,-1.991540770221564,14.378684997558594,205.0,-0.14465897900017807,-1.991540770221564
39,-0.4126397800519544,-1.991540770221564,14.794605731964111,210.0,-0.4126397800519544,-1.991540770221564
40,-0.2748387769319115,-1.991540770221564,15.210049152374268,215.0,-0.2748387769319115,-1.991540770221564
41,-1.280085220804264,-1.991540770221564,15.630245685577393,220.0,-1.280085220804264,-1.991540770221564
42,-0.9635527438244895,-1.991540770221564,16.06993794441223,225.0,-0.9635527438244895,-1.991540770221564
43,-1.2333700686571716,-1.991540770221564,16.50336503982544,230.0,-1.2333700686571716,-1.991540770221564
44,-1.5914511950861527,-1.991540770221564,16.94110131263733,235.0,-1.5914511950861527,-1.991540770221564
45,-0.13213224249097721,-1.991540770221564,17.358986854553223,240.0,-0.13213224249097721,-1.991540770221564
46,-1.1111620190187168,-1.991540770221564,17.79145050048828,245.0,-1.1111620190187168,-1.991540770221564
47,-1.1787826280168263,-1.991540770221564,18.270872116088867,250.0,-1.1787826280168263,-1.991540770221564
48,-0.31736854994666464,-1.991540770221564,18.789564609527588,255.0,-0.31736854994666464,-1.991540770221564
49,-0.20732151740177002,-1.991540770221564,19.29229760169983,260.0,-0.20732151740177002,-1.991540770221564
0,2.213738070938552,2.213738070938552,0.28011059761047363,15.0,2.213738070938552,2.213738070938552
1,26.460335289514802,2.213738070938552,0.5102818012237549,20.0,26.460335289514802,2.213738070938552
2,16.043920274765934,2.213738070938552,0.6538755893707275,25.0,16.043920274765934,2.213738070938552
3,1.4001622343852327,1.4001622343852327,0.8088648319244385,30.0,1.4001622343852327,1.4001622343852327
4,0.9766361906431789,0.9766361906431789,0.9526596069335938,35.0,0.9766361906431789,0.9766361906431789
5,7.083527380535094,0.9766361906431789,1.1018531322479248,40.0,7.083527380535094,0.9766361906431789
6,9.724287018318227,0.9766361906431789,1.249535322189331,45.0,9.724287018318227,0.9766361906431789
7,2.4885701939438967,0.9766361906431789,1.4050219058990479,50.0,2.4885701939438967,0.9766361906431789
8,23.66514714023947,0.9766361906431789,1.616464614868164,55.0,23.66514714023947,0.9766361906431789
9,26.415653376509887,0.9766361906431789,1.7739458084106445,60.0,26.415653376509887,0.9766361906431789
10,6.409463555192209,0.9766361906431789,1.939152717590332,65.0,6.409463555192209,0.9766361906431789
11,5.674748234215507,0.9766361906431789,2.102257251739502,70.0,5.674748234215507,0.9766361906431789
12,8.137139863492752,0.9766361906431789,2.273118734359741,75.0,8.137139863492752,0.9766361906431789
13,1.4210337097509838,0.9766361906431789,2.4440934658050537,80.0,1.4210337097509838,0.9766361906431789
14,1.5472374085562675,0.9766361906431789,2.627204179763794,85.0,1.5472374085562675,0.9766361906431789
15,8.842292137977937,0.9766361906431789,2.806586265563965,90.0,8.842292137977937,0.9766361906431789
16,2.19474171131409,0.9766361906431789,2.9949722290039062,95.0,2.19474171131409,0.9766361906431789
17,6.291102886382652,0.9766361906431789,3.182724714279175,100.0,6.291102886382652,0.9766361906431789
18,1.8664567364097187,0.9766361906431789,3.3818442821502686,105.0,1.8664567364097187,0.9766361906431789
19,4.020704048039475,0.9766361906431789,3.5802948474884033,110.0,4.020704048039475,0.9766361906431789
20,1.571906104087811,0.9766361906431789,3.7929797172546387,115.0,1.571906104087811,0.9766361906431789
21,13.449802994287724,0.9766361906431789,4.0100791454315186,120.0,13.449802994287724,0.9766361906431789
22,8.16804980849255,0.9766361906431789,4.236160516738892,125.0,8.16804980849255,0.9766361906431789
23,16.87077477213,0.9766361906431789,4.4681715965271,130.0,16.87077477213,0.9766361906431789
24,28.26939489200302,0.9766361906431789,4.71019721031189,135.0,28.26939489200302,0.9766361906431789
25,1.2583236198853918,0.9766361906431789,4.987204551696777,140.0,1.2583236198853918,0.9766361906431789
26,18.074492138479165,0.9766361906431789,5.359715223312378,145.0,18.074492138479165,0.9766361906431789
27,9.557013855827812,0.9766361906431789,5.725661277770996,150.0,9.557013855827812,0.9766361906431789
28,18.601179044869237,0.9766361906431789,6.074891805648804,155.0,18.601179044869237,0.9766361906431789
29,31.081223993872463,0.9766361906431789,6.42459774017334,160.0,31.081223993872463,0.9766361906431789
30,5.3066908515059925,0.9766361906431789,6.842727422714233,165.0,5.3066908515059925,0.9766361906431789
31,10.892967185581751,0.9766361906431789,7.27459192276001,170.0,10.892967185581751,0.9766361906431789
32,26.517943360163393,0.9766361906431789,7.731093645095825,175.0,26.517943360163393,0.9766361906431789
33,54.18566389242693,0.9766361906431789,8.097856760025024,180.0,54.18566389242693,0.9766361906431789
34,3.756599023623602,0.9766361906431789,8.497790336608887,185.0,3.756599023623602,0.9766361906431789
35,1.337876538233233,0.9766361906431789,8.840005159378052,190.0,1.337876538233233,0.9766361906431789
36,5.295667554568632,0.9766361906431789,9.228606939315796,195.0,5.295667554568632,0.9766361906431789
37,4.479042130207911,0.9766361906431789,9.584493637084961,200.0,4.479042130207911,0.9766361906431789
38,17.391353335517536,0.9766361906431789,9.937010526657104,205.0,17.391353335517536,0.9766361906431789
39,19.41629131740498,0.9766361906431789,10.290583372116089,210.0,19.41629131740498,0.9766361906431789
40,28.533336012578275,0.9766361906431789,10.635276317596436,215.0,28.533336012578275,0.9766361906431789
41,28.5433754814443,0.9766361906431789,10.983901262283325,220.0,28.5433754814443,0.9766361906431789
42,9.088575878744876,0.9766361906431789,11.341307163238525,225.0,9.088575878744876,0.9766361906431789
43,9.36009759958506,0.9766361906431789,11.682760000228882,230.0,9.36009759958506,0.9766361906431789
44,3.3878106053790433,0.9766361906431789,12.050082921981812,235.0,3.3878106053790433,0.9766361906431789
45,3.015898495288985,0.9766361906431789,12.422752857208252,240.0,3.015898495288985,0.9766361906431789
46,11.824938129018602,0.9766361906431789,12.822487115859985,245.0,11.824938129018602,0.9766361906431789
47,6.756698873398658,0.9766361906431789,13.193286180496216,250.0,6.756698873398658,0.9766361906431789
48,3.922273539421489,0.9766361906431789,13.62950348854065,255.0,3.922273539421489,0.9766361906431789
49,8.19579522868201,0.9766361906431789,14.085959434509277,260.0,8.19579522868201,0.9766361906431789
0,-7.047874924211299,-7.047874924211299,0.7591187953948975,15.0,-7.047874924211299,-7.047874924211299
1,-6.79282512030017,-7.047874924211299,1.262650728225708,20.0,-6.79282512030017,-7.047874924211299
2,-6.049580971065834,-7.047874924211299,1.6738066673278809,25.0,-6.049580971065834,-7.047874924211299
3,-6.4429005783408515,-7.047874924211299,2.0069315433502197,30.0,-6.4429005783408515,-7.047874924211299
4,-6.402117496522046,-7.047874924211299,2.34629225730896,35.0,-6.402117496522046,-7.047874924211299
5,-7.529213654245286,-7.529213654245286,2.6902647018432617,40.0,-7.529213654245286,-7.529213654245286
6,-5.9097562955921505,-7.529213654245286,3.0963871479034424,45.0,-5.9097562955921505,-7.529213654245286
7,-7.043715627814406,-7.529213654245286,3.5134165287017822,50.0,-7.043715627814406,-7.529213654245286
8,-6.693557073154484,-7.529213654245286,3.8670096397399902,55.0,-6.693557073154484,-7.529213654245286
9,-6.744190915085847,-7.529213654245286,4.228798866271973,60.0,-6.744190915085847,-7.529213654245286
10,-6.618649302690587,-7.529213654245286,4.598209619522095,65.0,-6.618649302690587,-7.529213654245286
11,-7.039926497081952,-7.529213654245286,4.977334976196289,70.0,-7.039926497081952,-7.529213654245286
12,-6.005487860767275,-7.529213654245286,5.580748558044434,75.0,-6.005487860767275,-7.529213654245286
13,-7.949517875664366,-7.949517875664366,6.186707019805908,80.0,-7.949517875664366,-7.949517875664366
14,-7.7671971547538785,-7.949517875664366,7.042078018188477,85.0,-7.7671971547538785,-7.949517875664366
15,-8.002708779082743,-8.002708779082743,7.677552223205566,90.0,-8.002708779082743,-8.002708779082743
16,-8.020055754407043,-8.020055754407043,8.334599256515503,95.0,-8.020055754407043,-8.020055754407043
17,-7.8661156559949745,-8.020055754407043,8.994144916534424,100.0,-7.8661156559949745,-8.020055754407043
18,-7.680006408344328,-8.020055754407043,9.666765928268433,105.0,-7.680006408344328,-8.020055754407043
19,-8.029733506997363,-8.029733506997363,10.360147714614868,110.0,-8.029733506997363,-8.029733506997363
20,-8.413121315603565,-8.413121315603565,11.060725450515747,115.0,-8.413121315603565,-8.413121315603565
21,-7.860387844912356,-8.413121315603565,11.772443532943726,120.0,-7.860387844912356,-8.413121315603565
22,-7.004454865003742,-8.413121315603565,12.515810012817383,125.0,-7.004454865003742,-8.413121315603565
23,-7.246838715342278,-8.413121315603565,13.245878219604492,130.0,-7.246838715342278,-8.413121315603565
24,-8.462201558621825,-8.462201558621825,13.990055561065674,135.0,-8.462201558621825,-8.462201558621825
25,-7.309142504388824,-8.462201558621825,14.746729850769043,140.0,-7.309142504388824,-8.462201558621825
26,-7.5982424761324125,-8.462201558621825,15.963144540786743,145.0,-7.5982424761324125,-8.462201558621825
27,-7.8913728159073795,-8.462201558621825,16.710871934890747,150.0,-7.8913728159073795,-8.462201558621825
28,-6.830613449909511,-8.462201558621825,17.44139814376831,155.0,-6.830613449909511,-8.462201558621825
29,-6.97403943621075,-8.462201558621825,18.188053846359253,160.0,-6.97403943621075,-8.462201558621825
30,-7.836987695614016,-8.462201558621825,19.214221954345703,165.0,-7.836987695614016,-8.462201558621825
31,-7.099278744843527,-8.462201558621825,19.74329376220703,170.0,-7.099278744843527,-8.462201558621825
32,-7.5482787459917295,-8.462201558621825,20.455807209014893,175.0,-7.5482787459917295,-8.462201558621825
33,-7.749404005383057,-8.462201558621825,21.91093921661377,180.0,-7.749404005383057,-8.462201558621825
34,-7.5654554830341025,-8.462201558621825,23.262404918670654,185.0,-7.5654554830341025,-8.462201558621825
35,-9.103929683961342,-9.103929683961342,24.835822343826294,190.0,-9.103929683961342,-9.103929683961342
36,-7.8502003895964245,-9.103929683961342,26.228341579437256,195.0,-7.8502003895964245,-9.103929683961342
37,-7.920404774222552,-9.103929683961342,27.695496082305908,200.0,-7.920404774222552,-9.103929683961342
38,-7.631969524640968,-9.103929683961342,29.55191421508789,205.0,-7.631969524640968,-9.103929683961342
39,-8.639829945966415,-9.103929683961342,31.096241235733032,210.0,-8.639829945966415,-9.103929683961342
40,-7.542020380282626,-9.103929683961342,32.682452917099,215.0,-7.542020380282626,-9.103929683961342
41,-7.700071928278674,-9.103929683961342,34.319581508636475,220.0,-7.700071928278674,-9.103929683961342
42,-8.570473622973036,-9.103929683961342,36.20745491981506,225.0,-8.570473622973036,-9.103929683961342
43,-8.38382255749587,-9.103929683961342,37.89030432701111,230.0,-8.38382255749587,-9.103929683961342
44,-8.252598486222404,-9.103929683961342,39.95836019515991,235.0,-8.252598486222404,-9.103929683961342
45,-8.023537205916073,-9.103929683961342,41.8317232131958,240.0,-8.023537205916073,-9.103929683961342
46,-8.558590587067114,-9.103929683961342,43.99432325363159,245.0,-8.558590587067114,-9.103929683961342
47,-8.94535825472976,-9.103929683961342,45.898449659347534,250.0,-8.94535825472976,-9.103929683961342
48,-8.207837778197234,-9.103929683961342,48.28069853782654,255.0,-8.207837778197234,-9.103929683961342
49,-6.797502271534415,-9.103929683961342,50.70237970352173,260.0,-6.797502271534415,-9.103929683961342
0,-2.051802760023388,-3.7874813387534334,0.28720641136169434,15.0,-2.051802760023388,-3.7874813387534334
1,-2.8015527224092005,-3.7874813387534334,0.5605673789978027,20.0,-2.8015527224092005,-3.7874813387534334
2,-2.0312025220875234,-3.7874813387534334,0.8365626335144043,25.0,-2.0312025220875234,-3.7874813387534334
3,-0.8937845854320607,-3.7874813387534334,1.1157066822052002,30.0,-0.8937845854320607,-3.7874813387534334
4,-2.6834133306453096,-3.7874813387534334,1.399369239807129,35.0,-2.6834133306453096,-3.7874813387534334
5,-0.9198918114932124,-3.7874813387534334,1.6883437633514404,40.0,-0.9198918114932124,-3.7874813387534334
6,-0.7830711731494251,-3.7874813387534334,1.983962059020996,45.0,-0.7830711731494251,-3.7874813387534334
7,-2.9820886468293746,-3.7874813387534334,2.284790277481079,50.0,-2.9820886468293746,-3.7874813387534334
8,-1.8573015026286,-3.7874813387534334,2.5896334648132324,55.0,-1.8573015026286,-3.7874813387534334
9,-2.195977179089104,-3.7874813387534334,2.8994882106781006,60.0,-2.195977179089104,-3.7874813387534334
10,-1.838467638742415,-3.7874813387534334,3.2144434452056885,65.0,-1.838467638742415,-3.7874813387534334
11,-2.451002019628704,-3.7874813387534334,3.542189836502075,70.0,-2.451002019628704,-3.7874813387534334
12,-3.1425401889267417,-3.7874813387534334,3.8725080490112305,75.0,-3.1425401889267417,-3.7874813387534334
13,-1.5913334357502174,-3.7874813387534334,4.2123987674713135,80.0,-1.5913334357502174,-3.7874813387534334
14,-1.7050000536948215,-3.7874813387534334,4.54735803604126,85.0,-1.7050000536948215,-3.7874813387534334
15,-3.3799071333602515,-3.7874813387534334,4.858997106552124,90.0,-3.3799071333602515,-3.7874813387534334
16,-2.487541776453351,-3.7874813387534334,5.248257398605347,95.0,-2.487541776453351,-3.7874813387534334
17,-3.7410310900175454,-3.7874813387534334,5.682655572891235,100.0,-3.7410310900175454,-3.7874813387534334
18,-2.9854278520527076,-3.7874813387534334,6.07754111289978,105.0,-2.9854278520527076,-3.7874813387534334
19,-3.5732071890591817,-3.7874813387534334,6.4062135219573975,110.0,-3.5732071890591817,-3.7874813387534334
20,-2.119906260942623,-3.7874813387534334,6.750040769577026,115.0,-2.119906260942623,-3.7874813387534334
21,-1.750697195059086,-3.7874813387534334,7.10003399848938,120.0,-1.750697195059086,-3.7874813387534334
22,-1.2303951485487719,-3.7874813387534334,7.45889687538147,125.0,-1.2303951485487719,-3.7874813387534334
23,-0.9243661118710464,-3.7874813387534334,7.8237082958221436,130.0,-0.9243661118710464,-3.7874813387534334
24,-1.360008470383783,-3.7874813387534334,8.199794292449951,135.0,-1.360008470383783,-3.7874813387534334
25,-1.722146605021891,-3.7874813387534334,8.581014633178711,140.0,-1.722146605021891,-3.7874813387534334
26,-3.303977817609659,-3.7874813387534334,9.034313678741455,145.0,-3.303977817609659,-3.7874813387534334
27,-0.513456768762992,-3.7874813387534334,9.52685832977295,150.0,-0.513456768762992,-3.7874813387534334
28,-3.5976521887439024,-3.7874813387534334,9.967415571212769,155.0,-3.5976521887439024,-3.7874813387534334
29,-0.6542290208504279,-3.7874813387534334,10.345094919204712,160.0,-0.6542290208504279,-3.7874813387534334
30,-3.2785078009948303,-3.7874813387534334,10.73511028289795,165.0,-3.2785078009948303,-3.7874813387534334
31,-2.8772136669366057,-3.7874813387534334,11.122924089431763,170.0,-2.8772136669366057,-3.7874813387534334
32,-2.23177689467992,-3.7874813387534334,11.589375734329224,175.0,-2.23177689467992,-3.7874813387534334
33,-1.1200938739438864,-3.7874813387534334,12.060915231704712,180.0,-1.1200938739438864,-3.7874813387534334
34,-0.6932352271469081,-3.7874813387534334,12.505388498306274,185.0,-0.6932352271469081,-3.7874813387534334
35,-1.01067483116022,-3.7874813387534334,12.862671375274658,190.0,-1.01067483116022,-3.7874813387534334
36,-2.16305281046754,-3.7874813387534334,13.23206901550293,195.0,-2.16305281046754,-3.7874813387534334
37,-0.9939572959588342,-3.7874813387534334,13.63395380973816,200.0,-0.9939572959588342,-3.7874813387534334
38,-0.7172130774681316,-3.7874813387534334,14.028919696807861,205.0,-0.7172130774681316,-3.7874813387534334
39,-1.8261686109486364,-3.7874813387534334,14.372047185897827,210.0,-1.8261686109486364,-3.7874813387534334
40,-3.1599012373157507,-3.7874813387534334,14.72284746170044,215.0,-3.1599012373157507,-3.7874813387534334
41,-1.7275887334029298,-3.7874813387534334,15.132953643798828,220.0,-1.7275887334029298,-3.7874813387534334
42,-1.9308997103845722,-3.7874813387534334,15.501033782958984,225.0,-1.9308997103845722,-3.7874813387534334
43,-2.052567738310142,-3.7874813387534334,15.872538566589355,230.0,-2.052567738310142,-3.7874813387534334
44,-0.7705099807439657,-3.7874813387534334,16.260087966918945,235.0,-0.7705099807439657,-3.7874813387534334
45,-0.7848041863759464,-3.7874813387534334,16.66488814353943,240.0,-0.7848041863759464,-3.7874813387534334
46,-2.3511658106843267,-3.7874813387534334,17.0748393535614,245.0,-2.3511658106843267,-3.7874813387534334
47,-1.602364566691061,-3.7874813387534334,17.480592489242554,250.0,-1.602364566691061,-3.7874813387534334
48,-1.0157691457853806,-3.7874813387534334,17.902907133102417,255.0,-1.0157691457853806,-3.7874813387534334
49,-2.560906173556301,-3.7874813387534334,18.32836675643921,260.0,-2.560906173556301,-3.7874813387534334
0,-1.3532193107901773,-2.705974700795668,0.2926623821258545,15.0,-1.3532193107901773,-2.705974700795668
1,-3.4630577447213784,-3.4630577447213784,0.5476105213165283,20.0,-3.4630577447213784,-3.4630577447213784
2,-2.555438867523443,-3.4630577447213784,0.7163996696472168,25.0,-2.555438867523443,-3.4630577447213784
3,-1.8758271208986814,-3.4630577447213784,0.9013309478759766,30.0,-1.8758271208986814,-3.4630577447213784
4,-3.1254090896416677,-3.4630577447213784,1.0554251670837402,35.0,-3.1254090896416677,-3.4630577447213784
5,-2.1383828954268513,-3.4630577447213784,1.227128505706787,40.0,-2.1383828954268513,-3.4630577447213784
6,-3.5529494144715885,-3.5529494144715885,1.3874924182891846,45.0,-3.5529494144715885,-3.5529494144715885
7,-2.123645858297241,-3.5529494144715885,1.5577566623687744,50.0,-2.123645858297241,-3.5529494144715885
8,-2.2798905972729604,-3.5529494144715885,1.7243502140045166,55.0,-2.2798905972729604,-3.5529494144715885
9,-2.1392425213204147,-3.5529494144715885,1.908681869506836,60.0,-2.1392425213204147,-3.5529494144715885
10,-2.5611196409335646,-3.5529494144715885,2.081284761428833,65.0,-2.5611196409335646,-3.5529494144715885
11,-2.5451606394806348,-3.5529494144715885,2.2759501934051514,70.0,-2.5451606394806348,-3.5529494144715885
